normalized_street_name_season,normalized_street_name,year,total_area,snowfall,snowfall_factor
5-cowen place_2021,5-cowen place,2021,821.7740888666666,67821.01555416599,82.53
5-cowen place_2022,5-cowen place,2022,821.7740888666666,36873.00336744733,44.87
5-cozzens boulevard footbridge_2017,5-cozzens boulevard footbridge,2017,0.0,0.0,
5-cozzens boulevard footbridge_2018,5-cozzens boulevard footbridge,2018,0.0,0.0,
5-cozzens boulevard footbridge_2019,5-cozzens boulevard footbridge,2019,0.0,0.0,
5-cozzens boulevard footbridge_2021,5-cozzens boulevard footbridge,2021,0.0,0.0,
5-cozzens boulevard footbridge_2022,5-cozzens boulevard footbridge,2022,0.0,0.0,
5-crabbs lane_2017,5-crabbs lane,2017,402.58505878666665,27222.801675154402,67.62
5-crabbs lane_2018,5-crabbs lane,2018,402.58505878666665,31027.2304806884,77.07
5-crabbs lane_2019,5-crabbs lane,2019,402.58505878666665,17190.382010190668,42.7
5-crabbs lane_2021,5-crabbs lane,2021,402.58505878666665,33225.3449016636,82.53
5-crabbs lane_2022,5-crabbs lane,2022,402.58505878666665,18063.991587757733,44.870000000000005
5-crabtree avenue_2017,5-crabtree avenue,2017,3323.9560041333334,224765.90499949604,67.62
5-crabtree avenue_2018,5-crabtree avenue,2018,3323.9560041333334,256177.28923855597,77.07
5-crabtree avenue_2019,5-crabtree avenue,2019,3323.9560041333334,141932.92137649335,42.7
5-crabtree avenue_2021,5-crabtree avenue,2021,3323.9560041333334,274326.08902112406,82.53000000000002
5-crabtree avenue_2022,5-crabtree avenue,2022,3323.9560041333334,149145.90590546269,44.870000000000005
5-crabtree lane_2017,5-crabtree lane,2017,1027.8073543733333,69500.33330272482,67.62000000000002
5-crabtree lane_2018,5-crabtree lane,2018,1027.8073543733333,79213.1128015528,77.07
5-crabtree lane_2019,5-crabtree lane,2019,1027.8073543733333,43887.37403174133,42.7
5-crabtree lane_2021,5-crabtree lane,2021,1027.8073543733333,84824.9409564312,82.53
5-crabtree lane_2022,5-crabtree lane,2022,1027.8073543733333,46117.71599073147,44.870000000000005
5-crafton avenue_2017,5-crafton avenue,2017,7244.286478711111,489858.6516904453,67.61999999999999
5-crafton avenue_2018,5-crafton avenue,2018,7244.286478711111,558317.1589142653,77.07000000000001
5-crafton avenue_2019,5-crafton avenue,2019,7244.286478711111,309331.0326409645,42.7
5-crafton avenue_2021,5-crafton avenue,2021,7244.286478711111,597870.963088028,82.53
5-crafton avenue_2022,5-crafton avenue,2022,7244.286478711111,325051.13429976755,44.87
5-craig avenue_2017,5-craig avenue,2017,25553.609088975554,1727935.046596527,67.62
5-craig avenue_2018,5-craig avenue,2018,25553.609088975554,1969416.652487346,77.07000000000001
5-craig avenue_2019,5-craig avenue,2019,25553.609088975554,1091139.1080992564,42.70000000000001
5-craig avenue_2021,5-craig avenue,2021,25553.609088975554,2108939.358113153,82.53000000000002
5-craig avenue_2022,5-craig avenue,2022,25553.609088975554,1146590.4398223334,44.87000000000001
5-cranberry court_2017,5-cranberry court,2017,1208.3280594,81707.14337662801,67.62
5-cranberry court_2018,5-cranberry court,2018,1208.3280594,93125.843537958,77.07000000000001
5-cranberry court_2019,5-cranberry court,2019,1208.3280594,51595.608136380004,42.7
5-cranberry court_2021,5-cranberry court,2021,1208.3280594,99723.314742282,82.53
5-cranberry court_2022,5-cranberry court,2022,1208.3280594,54217.68002527801,44.870000000000005
5-crane street_2017,5-crane street,2017,2462.8813303888887,166540.03556089668,67.62
5-crane street_2018,5-crane street,2018,2462.8813303888887,189814.26413307164,77.07
5-crane street_2019,5-crane street,2019,2462.8813303888887,105165.03280760556,42.7
5-crane street_2021,5-crane street,2021,2462.8813303888887,203261.596196995,82.53
5-crane street_2022,5-crane street,2022,2462.8813303888887,110509.48529454945,44.870000000000005
5-cranford avenue_2017,5-cranford avenue,2017,8996.381258888889,608335.3007260667,67.62
5-cranford avenue_2018,5-cranford avenue,2018,8996.381258888889,693351.1036225664,77.06999999999998
5-cranford avenue_2019,5-cranford avenue,2019,8996.381258888889,384145.47975455556,42.7
5-cranford avenue_2021,5-cranford avenue,2021,8996.381258888889,742471.3452961,82.53
5-cranford avenue_2022,5-cranford avenue,2022,8996.381258888889,403667.6270863444,44.87
5-cranford court_2017,5-cranford court,2017,1494.6817963666665,101070.38307031401,67.62000000000002
5-cranford court_2018,5-cranford court,2018,1494.6817963666665,115195.12604597898,77.07
5-cranford court_2019,5-cranford court,2019,1494.6817963666665,63822.912704856666,42.7
5-cranford court_2021,5-cranford court,2021,1494.6817963666665,123356.088654141,82.53000000000002
5-cranford court_2022,5-cranford court,2022,1494.6817963666665,67066.37220297234,44.87000000000001
5-cranford street_2017,5-cranford street,2017,3879.1332605277776,262306.99107688834,67.62
5-cranford street_2018,5-cranford street,2018,3879.1332605277776,298964.80038887577,77.07
5-cranford street_2019,5-cranford street,2019,3879.1332605277776,165638.99022453613,42.70000000000001
5-cranford street_2021,5-cranford street,2021,3879.1332605277776,320144.86799135746,82.53
5-cranford street_2022,5-cranford street,2022,3879.1332605277776,174056.70939988142,44.87000000000001
5-crescent avenue_2017,5-crescent avenue,2017,5001.04610176,338170.7374010112,67.62
5-crescent avenue_2018,5-crescent avenue,2018,5001.04610176,385430.62306264316,77.07
5-crescent avenue_2019,5-crescent avenue,2019,5001.04610176,213544.66854515203,42.7
5-crescent avenue_2021,5-crescent avenue,2021,5001.04610176,412736.3347782528,82.53
5-crescent avenue_2022,5-crescent avenue,2022,5001.04610176,224396.93858597125,44.87000000000001
5-crest loop_2017,5-crest loop,2017,281.8047843844445,19055.639520076136,67.62
5-crest loop_2018,5-crest loop,2018,281.8047843844445,21718.69473250913,77.06999999999998
5-crest loop_2019,5-crest loop,2019,281.8047843844445,12033.064293215779,42.7
5-crest loop_2021,5-crest loop,2021,281.8047843844445,23257.3488552482,82.53
5-crest loop_2022,5-crest loop,2022,281.8047843844445,12644.580675330024,44.870000000000005
5-creston place_2017,5-creston place,2017,369.89097219555555,25012.02753986347,67.62
5-creston place_2018,5-creston place,2018,369.89097219555555,28507.497227111464,77.07
5-creston place_2019,5-creston place,2019,369.89097219555555,15794.344512750224,42.7
5-creston place_2021,5-creston place,2021,369.89097219555555,30527.101935299197,82.52999999999999
5-creston place_2022,5-creston place,2022,369.89097219555555,16597.00792241458,44.87000000000001
5-creston street_2017,5-creston street,2017,959.0230303333333,64849.13731114001,67.62000000000002
5-creston street_2018,5-creston street,2018,959.0230303333333,73911.90494779,77.07000000000001
5-creston street_2019,5-creston street,2019,959.0230303333333,40950.28339523334,42.70000000000001
5-creston street_2021,5-creston street,2021,959.0230303333333,79148.17069341001,82.53000000000002
5-creston street_2022,5-creston street,2022,959.0230303333333,43031.36337105667,44.870000000000005
5-crestwater court_2017,5-crestwater court,2017,1323.9051769666667,89522.468066486,67.62
5-crestwater court_2018,5-crestwater court,2018,1323.9051769666667,102033.37198882099,77.07
5-crestwater court_2019,5-crestwater court,2019,1323.9051769666667,56530.75105647666,42.699999999999996
5-crestwater court_2021,5-crestwater court,2021,1323.9051769666667,109261.894255059,82.53
5-crestwater court_2022,5-crestwater court,2022,1323.9051769666667,59403.62529049433,44.87
5-crispi lane_2017,5-crispi lane,2017,1285.74437502,86942.0346388524,67.62
5-crispi lane_2018,5-crispi lane,2018,1285.74437502,99092.31898279139,77.07
5-crispi lane_2019,5-crispi lane,2019,1285.74437502,54901.284813354,42.7
5-crispi lane_2021,5-crispi lane,2021,1285.74437502,106112.48327040061,82.53000000000002
5-crispi lane_2022,5-crispi lane,2022,1285.74437502,57691.3501071474,44.870000000000005
5-crist street_2017,5-crist street,2017,700.0919334955555,47340.216542969465,67.62
5-crist street_2018,5-crist street,2018,700.0919334955555,53956.08531450245,77.06999999999998
5-crist street_2019,5-crist street,2019,700.0919334955555,29893.925560260217,42.699999999999996
5-crist street_2021,5-crist street,2021,700.0919334955555,57778.58727138819,82.52999999999999
5-crist street_2022,5-crist street,2022,700.0919334955555,31413.125055945577,44.870000000000005
5-crittenden place_2017,5-crittenden place,2017,574.6105838666667,38855.167681064006,67.62
5-crittenden place_2018,5-crittenden place,2018,574.6105838666667,44285.237698603996,77.06999999999998
5-crittenden place_2019,5-crittenden place,2019,574.6105838666667,24535.87193110667,42.7
5-crittenden place_2021,5-crittenden place,2021,574.6105838666667,47422.611486516,82.52999999999999
5-crittenden place_2022,5-crittenden place,2022,574.6105838666667,25782.776898097338,44.870000000000005
5-croak avenue_2017,5-croak avenue,2017,5096.009207463333,344592.14260867063,67.62
5-croak avenue_2018,5-croak avenue,2018,5096.009207463333,392749.4296191991,77.07
5-croak avenue_2019,5-croak avenue,2019,5096.009207463333,217599.59315868435,42.7
5-croak avenue_2021,5-croak avenue,2021,5096.009207463333,420573.6398919489,82.53
5-croak avenue_2022,5-croak avenue,2022,5096.009207463333,228657.9331388798,44.87000000000001
5-croft court_2017,5-croft court,2017,815.1472139222222,55120.25460542067,67.62
5-croft court_2018,5-croft court,2018,815.1472139222222,62823.395776985664,77.07
5-croft court_2019,5-croft court,2019,815.1472139222222,34806.78603447889,42.7
5-croft court_2021,5-croft court,2021,815.1472139222222,67274.09956500102,82.53000000000002
5-croft court_2022,5-croft court,2022,815.1472139222222,36575.655488690114,44.870000000000005
5-croft place_2017,5-croft place,2017,2726.6386447200002,184375.3051559664,67.61999999999999
5-croft place_2018,5-croft place,2018,2726.6386447200002,210142.0403485704,77.07
5-croft place_2019,5-croft place,2019,2726.6386447200002,116427.470129544,42.699999999999996
5-croft place_2021,5-croft place,2021,2726.6386447200002,225029.4873487416,82.52999999999999
5-croft place_2022,5-croft place,2022,2726.6386447200002,122344.2759885864,44.87
5-cromer street_2017,5-cromer street,2017,1434.6258698666666,97009.401320384,67.62
5-cromer street_2018,5-cromer street,2018,1434.6258698666666,110566.61579062398,77.07
5-cromer street_2019,5-cromer street,2019,1434.6258698666666,61258.52464330666,42.699999999999996
5-cromer street_2021,5-cromer street,2021,1434.6258698666666,118399.67304009601,82.53000000000002
5-cromer street_2022,5-cromer street,2022,1434.6258698666666,64371.66278091733,44.87
5-cromwell avenue_2017,5-cromwell avenue,2017,14913.414654531112,1008445.098939394,67.62000000000002
5-cromwell avenue_2018,5-cromwell avenue,2018,14913.414654531112,1149376.8674247125,77.06999999999998
5-cromwell avenue_2019,5-cromwell avenue,2019,14913.414654531112,636802.8057484785,42.7
5-cromwell avenue_2021,5-cromwell avenue,2021,14913.414654531112,1230804.1114384527,82.53
5-cromwell avenue_2022,5-cromwell avenue,2022,14913.414654531112,669164.9155488111,44.870000000000005
5-cromwell circle_2017,5-cromwell circle,2017,1506.9387187599998,101899.1961625512,67.62000000000002
5-cromwell circle_2018,5-cromwell circle,2018,1506.9387187599998,116139.76705483318,77.07
5-cromwell circle_2019,5-cromwell circle,2019,1506.9387187599998,64346.28329105201,42.70000000000001
5-cromwell circle_2021,5-cromwell circle,2021,1506.9387187599998,124367.6524592628,82.53000000000002
5-cromwell circle_2022,5-cromwell circle,2022,1506.9387187599998,67616.3403107612,44.870000000000005
5-crookes point road_2017,5-crookes point road,2017,2228.6669844755556,150702.46149023707,67.62
5-crookes point road_2018,5-crookes point road,2018,2228.6669844755556,171763.36449353106,77.07
5-crookes point road_2019,5-crookes point road,2019,2228.6669844755556,95164.08023710625,42.70000000000001
5-crookes point road_2021,5-crookes point road,2021,2228.6669844755556,183931.8862287676,82.53
5-crookes point road_2022,5-crookes point road,2022,2228.6669844755556,100000.2875934182,44.870000000000005
5-cross street_2017,5-cross street,2017,945.7651570266667,63952.6399181432,67.62
5-cross street_2018,5-cross street,2018,945.7651570266667,72890.12065204518,77.06999999999998
5-cross street_2019,5-cross street,2019,945.7651570266667,40384.17220503867,42.7
5-cross street_2021,5-cross street,2021,945.7651570266667,78053.9984094108,82.52999999999999
5-cross street_2022,5-cross street,2022,945.7651570266667,42436.48259578654,44.870000000000005
5-crossfield avenue_2017,5-crossfield avenue,2017,10985.040841360002,742808.4616927633,67.61999999999999
5-crossfield avenue_2018,5-crossfield avenue,2018,10985.040841360002,846617.0976436152,77.07
5-crossfield avenue_2019,5-crossfield avenue,2019,10985.040841360002,469061.2439260721,42.7
5-crossfield avenue_2021,5-crossfield avenue,2021,10985.040841360002,906595.4206374409,82.52999999999999
5-crossfield avenue_2022,5-crossfield avenue,2022,10985.040841360002,492898.7825518233,44.870000000000005
5-crosshill street_2017,5-crosshill street,2017,1925.7434744333332,130218.773741182,67.62
5-crosshill street_2018,5-crosshill street,2018,1925.7434744333332,148417.04957457696,77.06999999999998
5-crosshill street_2019,5-crosshill street,2019,1925.7434744333332,82229.24635830332,42.699999999999996
5-crosshill street_2021,5-crosshill street,2021,1925.7434744333332,158931.608944983,82.53
5-crosshill street_2022,5-crosshill street,2022,1925.7434744333332,86408.10969782367,44.870000000000005
5-croton avenue_2017,5-croton avenue,2017,693.2016657333334,46874.29663688801,67.62
5-croton avenue_2018,5-croton avenue,2018,693.2016657333334,53425.052378068,77.07
5-croton avenue_2019,5-croton avenue,2019,693.2016657333334,29599.711126813334,42.7
5-croton avenue_2021,5-croton avenue,2021,693.2016657333334,57209.933472972,82.53
5-croton avenue_2022,5-croton avenue,2022,693.2016657333334,31103.958741454673,44.870000000000005
5-croton place_2017,5-croton place,2017,1697.6164666044444,114792.82547179254,67.62
5-croton place_2018,5-croton place,2018,1697.6164666044444,130835.30108120452,77.07
5-croton place_2019,5-croton place,2019,1697.6164666044444,72488.22312400978,42.699999999999996
5-croton place_2021,5-croton place,2021,1697.6164666044444,140104.2869888648,82.53
5-croton place_2022,5-croton place,2022,1697.6164666044444,76172.05085654143,44.870000000000005
5-crowell avenue_2017,5-crowell avenue,2017,7701.57501536889,520780.50253924425,67.61999999999999
5-crowell avenue_2018,5-crowell avenue,2018,7701.57501536889,593560.3864344802,77.06999999999998
5-crowell avenue_2019,5-crowell avenue,2019,7701.57501536889,328857.25315625157,42.699999999999996
5-crowell avenue_2021,5-crowell avenue,2021,7701.57501536889,635610.9860183945,82.53
5-crowell avenue_2022,5-crowell avenue,2022,7701.57501536889,345569.67093960213,44.870000000000005
5-crown avenue_2017,5-crown avenue,2017,19540.644748193332,1321338.397872833,67.62
5-crown avenue_2018,5-crown avenue,2018,19540.644748193332,1505997.49074326,77.07
5-crown avenue_2019,5-crown avenue,2019,19540.644748193332,834385.5307478553,42.7
5-crown avenue_2021,5-crown avenue,2021,19540.644748193332,1612689.4110683957,82.53
5-crown avenue_2022,5-crown avenue,2022,19540.644748193332,876788.7298514348,44.870000000000005
5-crown court_2017,5-crown court,2017,1325.3065217333335,89617.22699960801,67.62
5-crown court_2018,5-crown court,2018,1325.3065217333335,102141.373629988,77.07
5-crown court_2019,5-crown court,2019,1325.3065217333335,56590.58847801334,42.7
